id,language,domain,template_html,title,source,license_redistribution_note
344,zh,Business,zh/html/344.html,展览展示类项目验收表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
345,zh,Workplace / HR,zh/html/345.html,个人求职简历表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
346,zh,Finance,zh/html/346.html,罚款通知单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
347,zh,Healthcare,zh/html/347.html,××××医院诊断证明,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
348,zh,Gov. & Public Svc.,zh/html/348.html,公章使用审批表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
349,zh,Finance,zh/html/349.html,有价证券卖出委托书,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
350,zh,Business,zh/html/350.html,竞争商店比较表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
351,zh,Workplace / HR,zh/html/351.html,员工购买社保申请表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
352,zh,Workplace / HR,zh/html/352.html,个 人 简 历,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
353,zh,Business,zh/html/353.html,建筑装修工程竣工验收表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
354,zh,Gov. & Public Svc.,zh/html/354.html,公章使用申请表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
355,zh,Finance,zh/html/355.html,公司财务费用报销单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
356,zh,Gov. & Public Svc.,zh/html/356.html,社会保险注销登记表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
357,zh,Business,zh/html/357.html,客户投诉问题记录表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
358,zh,Business,zh/html/358.html,装修工程竣工验收单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
359,zh,Business,zh/html/359.html,装修工程竣工验收单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
360,zh,Workplace / HR,zh/html/360.html,员工辞职申请表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
361,zh,Business,zh/html/361.html,业务招待费明细表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
362,zh,Finance,zh/html/362.html,车险经营结构情况统计表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
363,zh,Workplace / HR,zh/html/363.html,工作计划表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
364,zh,Business,zh/html/364.html,客户问题收集表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
365,zh,Finance,zh/html/365.html,车辆费用统计表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
366,zh,Workplace / HR,zh/html/366.html,新媒体推广专员岗位说明书,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
367,zh,Business,zh/html/367.html,小区设备房钥匙移交清单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
368,zh,Finance,zh/html/368.html,费用报销单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
369,zh,Business,zh/html/369.html,工程整改通知单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
370,zh,Healthcare,zh/html/370.html,诊断证明书,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
371,zh,Business,zh/html/371.html,采购金额授权表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
372,zh,Business,zh/html/372.html,部门会议纪要,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
373,zh,Finance,zh/html/373.html,申付单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
374,zh,Workplace / HR,zh/html/374.html,试用查看通知,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
375,zh,Workplace / HR,zh/html/375.html,人员试用标准,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
376,zh,Business,zh/html/376.html,废料处理报告,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
377,zh,Business,zh/html/377.html,财产记录保管表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
378,zh,Business,zh/html/378.html,原料耗用分析表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
379,zh,Workplace / HR,zh/html/379.html,占用面积计算表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
380,zh,Business,zh/html/380.html,成品缴库单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
381,zh,Workplace / HR,zh/html/381.html,员工子女教育奖助金申请单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
382,zh,Business,zh/html/382.html,当天部属的行动掌握表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
383,zh,Business,zh/html/383.html,当天领导的行动掌握表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
384,zh,Business,zh/html/384.html,财产增加单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
385,zh,Business,zh/html/385.html,深入市场可能性判定表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
386,zh,Education,zh/html/386.html,助学金申请表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
387,zh,Education,zh/html/387.html,助学金申请表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
388,zh,Workplace / HR,zh/html/388.html,工资登记表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
389,zh,Business,zh/html/389.html,领油单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
390,zh,Gov. & Public Svc.,zh/html/390.html,交通事故违规报告表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
391,zh,Workplace / HR,zh/html/391.html,总务部门业务能力分析表,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
392,zh,Workplace / HR,zh/html/392.html,文件保管备查簿,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
393,zh,Business,zh/html/393.html,订购确定或更改通知单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
394,zh,Business,zh/html/394.html,退料缴库单,Source Websites: Ooopic (https://so.ooopic.com/); 51miz (https://www.51miz.com/); 58pic (https://www.58pic.com/); Ibaotu (https://ibaotu.com/),Source-site terms apply. Original source document is not redistributed by NEST.
